Испытание; 
96,3;-18
96,2;-18
96,2;-18
96,2;-18
96,1;-18
95,9;-19
95,9;-19
95,8;-19
95,7;-18
95,7;-18
95,6;-19
95,6;-18
95,5;-18
95,5;-18
95,4;-18
95,4;-18
95,3;-19
95,3;-19
95,3;-20
95,2;-19
95,1;-19
95,1;-19
95,1;-19
95,0;-19
95,0;-19
94,9;-19
94,9;-20
94,9;-19
94,8;-19
94,8;-19
94,7;-19
94,7;-19
94,7;-19
94,6;-20
94,6;-19
94,6;-20
94,5;-19
94,4;-19
94,4;-20
94,3;-20
94,3;-20
94,3;-20
94,2;-20
94,2;-20
94,1;-20
94,1;-20
94,0;-20
94,0;-20
94,0;-20
93,9;-20
93,9;-20
93,8;-20
93,8;-20
93,7;-20
93,7;-20
93,7;-20
93,6;-20
93,5;-20
93,5;-20
93,5;-20
93,4;-21
93,4;-20
93,4;-21
93,3;-21
93,2;-20
93,2;-20
93,2;-20
93,1;-21
93,0;-21
93,0;-21
93,0;-21
92,9;-21
92,9;-21
92,8;-20
92,8;-21
92,8;-21
92,7;-21
92,6;-21
92,6;-21
92,6;-21
92,5;-21
92,5;-21
92,4;-21
92,4;-21
92,3;-21
92,3;-21
92,2;-21
92,1;-21
92,1;-21
92,0;-21
92,0;-21
91,9;-21
91,9;-21
91,8;-22
91,8;-22
91,7;-22
91,6;-21
91,6;-22
91,5;-22
91,5;-21
91,4;-22
91,4;-21
91,3;-22
91,3;-22
91,2;-22
91,2;-22
91,1;-22
91,1;-21
91,0;-22
91,0;-22
90,9;-22
90,9;-22
90,9;-22
90,8;-22
90,7;-22
90,7;-22
90,6;-22
90,6;-22
90,5;-22
90,5;-23
90,4;-22
90,3;-22
90,2;-22
90,2;-22
90,1;-22
90,0;-23
90,0;-23
89,9;-22
89,8;-22
89,7;-23
89,7;-23
89,7;-23
89,6;-23
89,6;-23
89,5;-23
89,5;-23
89,4;-23
89,4;-23
89,3;-23
89,3;-23
89,2;-23
89,1;-24
89,1;-23
89,0;-24
89,0;-23
88,9;-24
88,8;-24
88,8;-23
88,7;-23
88,7;-23
88,6;-23
88,6;-24
88,6;-24
88,5;-24
88,5;-24
88,4;-24
88,4;-24
88,3;-24
88,2;-24
88,2;-24
88,1;-24
88,1;-24
88,0;-24
88,0;-24
87,9;-24
87,9;-24
87,8;-24
87,8;-24
87,7;-24
87,7;-24
87,6;-24
87,5;-24
87,5;-24
87,4;-24
87,4;-24
87,3;-24
87,3;-24
87,2;-25
87,2;-24
87,1;-24
87,1;-25
87,0;-25
87,0;-25
87,0;-25
86,9;-25
86,8;-25
86,8;-25
86,7;-25
86,6;-25
86,6;-25
86,5;-25
86,5;-25
86,4;-25
86,4;-25
86,3;-25
86,3;-25
86,3;-26
86,2;-25
86,2;-25
86,0;-25
86,0;-25
85,9;-25
85,9;-25
85,8;-25
85,7;-25
85,7;-25
85,6;-25
85,6;-25
85,5;-25
85,5;-26
85,4;-25
85,3;-26
85,3;-25
85,2;-26
85,2;-25
85,1;-26
85,1;-26
85,0;-26
84,9;-26
84,9;-26
84,8;-26
84,7;-26
84,6;-26
84,6;-25
84,5;-26
84,4;-26
84,4;-26
84,3;-26
84,2;-26
84,1;-26
84,0;-26
83,9;-26
83,9;-27
83,7;-26
83,6;-26
83,6;-27
83,5;-26
83,4;-27
83,3;-27
83,3;-27
83,2;-27
83,2;-27
83,1;-27
83,0;-27
82,9;-27
82,8;-26
82,8;-27
82,7;-27
82,6;-27
82,6;-27
82,5;-27
82,5;-27
82,4;-27
82,4;-27
82,3;-27
82,2;-27
82,2;-28
82,1;-27
82,1;-27
82,0;-27
81,9;-28
81,9;-27
81,8;-27
81,7;-28
81,7;-28
81,6;-28
81,6;-28
81,5;-28
81,4;-28
81,3;-28
81,3;-28
81,2;-28
81,1;-28
81,1;-28
81,0;-27
81,0;-28
80,9;-28
80,9;-28
80,8;-28
80,8;-28
80,7;-28
80,7;-29
80,6;-29
80,6;-28
80,5;-29
80,5;-28
80,4;-28
80,4;-28
80,3;-28
80,2;-28
80,1;-29
80,1;-29
80,0;-29
80,0;-29
79,9;-29
79,8;-28
79,8;-28
79,7;-29
79,6;-29
79,6;-29
79,5;-29
79,5;-28
79,4;-29
79,3;-29
79,2;-29
79,2;-28
79,1;-29
79,0;-29
78,9;-29
78,9;-29
78,8;-29
78,8;-29
78,7;-28
78,7;-29
78,6;-29
78,5;-29
78,5;-29
78,4;-29
78,4;-29
78,3;-29
78,2;-30
78,1;-30
78,1;-29
77,9;-29
77,9;-29
77,8;-29
77,8;-30
77,7;-30
77,7;-30
77,6;-30
77,6;-30
77,5;-29
77,5;-29
77,4;-30
77,3;-30
77,3;-30
77,2;-30
77,1;-30
77,1;-30
77,0;-30
76,8;-30
76,7;-30
76,6;-30
76,5;-30
76,4;-30
76,4;-30
76,3;-30
76,2;-30
76,1;-30
76,0;-30
76,0;-30
75,9;-30
75,9;-30
75,8;-31
75,7;-30
75,6;-30
75,6;-30
75,5;-30
75,5;-30
75,4;-31
75,3;-30
75,2;-31
75,2;-31
75,1;-30
75,1;-30
75,0;-31
75,0;-31
74,9;-30
74,8;-30
74,7;-31
74,7;-30
74,6;-31
74,5;-31
74,4;-31
74,4;-31
74,3;-31
74,3;-31
74,2;-31
74,1;-31
74,0;-31
74,0;-31
73,9;-31
73,9;-31
73,8;-31
73,8;-31
73,7;-31
73,6;-31
73,6;-31
73,5;-31
73,5;-31
73,4;-32
73,4;-31
73,2;-31
73,2;-31
73,1;-31
73,1;-31
73,0;-32
73,0;-32
72,9;-32
72,8;-31
72,8;-32
72,7;-31
72,7;-32
72,6;-31
72,6;-32
72,5;-32
72,4;-32
72,4;-31
72,3;-32
72,3;-32
72,2;-32
72,1;-32
72,0;-31
72,0;-32
71,9;-32
71,8;-32
71,7;-32
71,6;-32
71,6;-32
71,5;-32
71,4;-32
71,3;-32
71,2;-32
71,1;-32
71,1;-32
71,0;-33
70,9;-32
70,9;-32
70,8;-32
70,8;-32
70,7;-32
70,6;-32
70,5;-32
70,4;-32
70,3;-32
70,3;-32
70,2;-32
70,1;-32
70,1;-32
69,9;-32
69,9;-32
69,8;-33
69,8;-32
69,7;-32
69,6;-32
69,6;-33
69,5;-32
69,4;-32
69,3;-32
69,3;-32
69,2;-33
69,2;-32
69,1;-32
69,0;-33
68,9;-33
68,8;-33
68,8;-33
68,6;-33
68,6;-32
68,5;-33
68,5;-33
68,4;-33
68,3;-33
68,2;-33
68,1;-33
68,0;-33
68,0;-33
67,9;-33
67,8;-33
67,7;-33
67,6;-33
67,5;-34
67,5;-33
67,4;-33
67,4;-33
67,3;-33
67,2;-34
67,2;-33
67,1;-33
67,0;-34
66,9;-33
66,9;-34
66,8;-34
66,7;-33
66,6;-34
66,5;-34
66,5;-33
66,4;-34
66,3;-33
66,2;-33
66,2;-34
66,0;-34
66,0;-34
65,9;-34
65,8;-34
65,7;-33
65,6;-34
65,5;-34
65,5;-34
65,4;-34
65,4;-34
65,3;-34
65,2;-34
65,1;-34
65,1;-34
65,0;-34
64,9;-34
64,9;-34
64,8;-34
64,8;-34
64,7;-34
64,6;-34
64,6;-34
64,5;-34
64,4;-34
64,3;-35
64,3;-34
64,2;-34
64,1;-34
64,0;-34
64,0;-35
63,9;-35
63,8;-34
63,6;-34
63,5;-34
63,5;-35
63,4;-34
63,3;-34
63,3;-34
63,2;-35
63,1;-34
63,0;-34
62,9;-35
62,9;-35
62,8;-35
62,7;-34
62,6;-35
62,5;-34
62,4;-35
62,4;-34
62,3;-35
62,2;-35
62,2;-35
62,0;-35
62,0;-35
61,9;-35
61,9;-35
61,8;-35
61,7;-35
61,7;-35
61,6;-35
61,5;-35
61,5;-35
61,4;-35
61,4;-35
61,3;-35
61,2;-35
61,2;-35
61,1;-35
61,1;-35
61,0;-35
60,9;-35
60,9;-35
60,8;-35
60,7;-35
60,6;-35
60,6;-35
60,4;-35
60,3;-35
60,2;-35
60,2;-35
60,1;-35
60,0;-35
59,9;-35
59,9;-35
59,8;-35
59,7;-36
59,7;-35
59,6;-35
59,4;-35
59,4;-35
59,3;-35
59,2;-35
59,1;-35
59,0;-35
58,9;-36
58,8;-35
58,8;-35
58,7;-35
58,6;-35
58,6;-35
58,5;-35
58,4;-35
58,3;-35
58,3;-35
58,2;-35
58,1;-36
58,1;-35
58,0;-36
57,9;-36
57,9;-35
57,8;-36
57,7;-36
57,6;-36
57,6;-35
57,5;-36
57,4;-36
57,2;-35
57,2;-35
57,1;-36
57,1;-36
57,0;-35
56,9;-36
56,9;-35
56,8;-36
56,7;-36
56,6;-36
56,6;-35
56,4;-36
56,4;-35
56,2;-36
56,2;-36
56,1;-36
56,0;-35
56,0;-36
55,9;-35
55,9;-36
55,7;-36
55,7;-36
55,5;-36
55,5;-36
55,4;-36
55,4;-36
55,3;-36
55,2;-35
55,2;-36
55,0;-36
55,0;-36
54,9;-36
54,8;-36
54,7;-36
54,7;-36
54,5;-36
54,4;-36
54,4;-36
54,2;-36
54,1;-36
54,0;-35
54,0;-36
53,9;-36
53,9;-36
53,8;-36
53,7;-36
53,7;-36
53,5;-36
53,4;-36
53,3;-36
53,3;-36
53,2;-36
53,1;-36
53,0;-36
53,0;-36
52,9;-36
52,8;-37
52,7;-36
52,7;-36
52,6;-36
52,5;-36
52,5;-36
52,4;-36
52,3;-36
52,3;-35
52,2;-36
52,2;-36
52,1;-36
52,0;-36
52,0;-36
51,8;-36
51,8;-36
51,7;-36
51,6;-36
51,5;-36
51,3;-36
51,1;-36
51,0;-36
50,9;-36
50,8;-36
50,8;-36
50,6;-36
50,6;-36
50,5;-36
50,5;-36
50,4;-36
50,3;-36
50,3;-36
50,2;-36
50,1;-36
50,0;-36
50,0;-36
49,9;-36
49,8;-36
49,7;-36
49,6;-35
49,5;-36
49,5;-36
49,3;-36
49,3;-36
49,2;-36
49,1;-37
49,1;-37
49,0;-36
48,9;-37
48,9;-37
48,8;-36
48,7;-37
48,6;-36
48,5;-36
48,4;-36
48,3;-36
48,3;-36
48,2;-37
48,1;-36
48,1;-36
47,9;-36
47,9;-36
47,8;-36
47,7;-36
47,6;-37
47,5;-36
47,4;-36
47,4;-36
47,3;-36
47,2;-37
47,2;-37
47,1;-36
47,1;-36
46,9;-36
46,9;-36
46,8;-36
46,7;-36
46,7;-36
46,6;-36
46,5;-36
46,4;-36
46,3;-36
46,2;-36
46,1;-36
46,1;-36
45,9;-36
45,8;-36
45,7;-36
45,6;-36
45,5;-36
45,4;-36
45,4;-36
45,3;-36
45,3;-36
45,1;-36
45,1;-36
45,0;-36
44,9;-36
44,8;-36
44,7;-36
44,7;-36
44,6;-36
44,4;-36
44,4;-36
44,2;-36
44,2;-36
44,1;-36
44,1;-36
44,0;-36
43,9;-36
43,9;-36
43,8;-36
43,7;-36
43,6;-36
43,6;-36
43,5;-36
43,4;-36
43,4;-36
43,3;-36
43,3;-37
43,2;-36
43,1;-36
43,1;-36
42,9;-36
42,9;-36
42,8;-36
42,7;-36
42,6;-37
42,5;-36
42,5;-36
42,3;-36
42,3;-35
42,1;-36
42,0;-36
41,9;-36
41,8;-36
41,7;-36
41,6;-36
41,5;-36
41,5;-36
41,3;-36
41,3;-36
41,2;-37
41,2;-36
41,1;-36
41,0;-36
41,0;-36
40,9;-36
40,9;-35
40,7;-36
40,7;-37
40,6;-36
40,6;-36
40,5;-36
40,4;-36
40,4;-36
40,3;-36
40,2;-36
40,2;-36
40,1;-36
40,0;-36
39,9;-36
39,8;-35
39,8;-35
39,7;-36
39,6;-36
39,6;-36
39,5;-36
39,4;-36
39,3;-35
39,3;-36
39,2;-35
39,1;-36
39,1;-36
39,0;-36
39,0;-36
38,9;-36
38,8;-36
38,7;-35
38,7;-36
38,6;-35
38,5;-36
38,5;-35
38,4;-36
38,4;-36
38,3;-36
38,2;-36
38,2;-36
38,1;-36
38,1;-35
38,0;-35
37,9;-36
37,9;-36
37,8;-35
37,7;-35
37,6;-36
37,6;-35
37,5;-35
37,5;-35
37,4;-35
37,3;-35
37,2;-36
37,2;-35
37,0;-35
37,0;-35
36,9;-35
36,9;-35
36,7;-35
36,7;-35
36,6;-35
36,6;-35
36,4;-35
36,4;-35
36,3;-35
36,2;-35
36,1;-35
36,1;-35
36,0;-35
35,9;-35
35,9;-35
35,8;-35
35,7;-34
35,7;-35
35,6;-35
35,6;-35
35,4;-35
35,4;-35
35,3;-35
35,2;-35
35,1;-35
35,1;-34
35,0;-35
34,9;-34
34,9;-35
34,8;-35
34,7;-35
34,7;-35
34,6;-35
34,6;-35
34,4;-34
34,3;-35
34,3;-35
34,2;-35
34,1;-34
34,0;-34
34,0;-35
33,9;-34
33,9;-34
33,8;-34
33,7;-34
33,7;-34
33,6;-34
33,5;-35
33,4;-35
33,3;-34
33,2;-34
33,2;-34
33,1;-34
33,1;-34
33,0;-34
32,9;-34
32,9;-34
32,8;-34
32,8;-34
32,7;-34
32,6;-34
32,5;-34
32,5;-34
32,4;-34
32,4;-34
32,3;-34
32,2;-34
32,1;-34
32,1;-34
32,0;-34
32,0;-34
31,9;-34
31,799999999999997;-34
31,799999999999997;-35
31,700000000000003;-34
31,6;-34
31,6;-34
31,5;-34
31,4;-34
31,4;-34
31,299999999999997;-34
31,200000000000003;-34
31,1;-34
31,0;-33
30,9;-33
30,9;-34
30,799999999999997;-34
30,700000000000003;-34
30,6;-34
30,5;-34
30,5;-34
30,4;-34
30,299999999999997;-34
30,299999999999997;-33
30,200000000000003;-33
30,1;-34
30,1;-34
30,0;-34
29,9;-34
29,9;-34
29,799999999999997;-33
29,6;-33
29,5;-34
29,5;-34
29,4;-34
29,299999999999997;-33
29,299999999999997;-33
29,1;-33
29,0;-33
29,0;-33
28,9;-33
28,799999999999997;-33
28,700000000000003;-33
28,700000000000003;-33
28,6;-33
28,5;-33
28,4;-32
28,299999999999997;-33
28,299999999999997;-33
28,200000000000003;-33
28,1;-33
28,0;-33
28,0;-33
27,9;-33
27,9;-33
27,799999999999997;-33
27,799999999999997;-33
27,700000000000003;-33
27,700000000000003;-33
27,6;-33
27,5;-33
27,5;-32
27,4;-33
27,299999999999997;-33
27,200000000000003;-32
27,200000000000003;-33
27,1;-32
27,1;-32
27,0;-32
27,0;-32
26,9;-32
26,9;-32
26,799999999999997;-33
26,799999999999997;-32
26,700000000000003;-33
26,6;-33
26,6;-33
26,5;-32
26,4;-32
26,299999999999997;-33
26,299999999999997;-32
26,200000000000003;-32
26,1;-32
26,0;-31
25,9;-32
25,9;-32
25,799999999999997;-32
25,700000000000003;-31
25,6;-32
25,6;-32
25,5;-32
25,4;-32
25,299999999999997;-32
25,299999999999997;-32
25,200000000000003;-31
25,1;-32
25,0;-31
25,0;-32
24,9;-31
24,9;-32
24,799999999999997;-32
24,799999999999997;-31
24,700000000000003;-31
24,6;-31
24,6;-32
24,5;-32
24,4;-31
24,299999999999997;-31
24,299999999999997;-31
24,200000000000003;-31
24,200000000000003;-31
24,1;-32
24,1;-31
24,0;-31
23,9;-31
23,9;-31
23,799999999999997;-31
23,799999999999997;-31
23,700000000000003;-31
23,6;-31
23,5;-31
23,5;-30
23,4;-30
23,4;-31
23,299999999999997;-31
23,200000000000003;-31
23,200000000000003;-30
23,1;-31
23,1;-31
23,0;-30
22,9;-31
22,799999999999997;-30
22,799999999999997;-31
22,700000000000003;-31
22,700000000000003;-31
22,6;-30
22,6;-31
22,5;-30
22,5;-31
22,4;-30
22,299999999999997;-31
22,299999999999997;-30
22,200000000000003;-30
22,1;-30
22,1;-30
22,1;-30
22,0;-30
22,0;-30
21,9;-30
21,799999999999997;-30
21,700000000000003;-30
21,700000000000003;-29
21,6;-30
21,4;-30
21,4;-29
21,299999999999997;-29
21,299999999999997;-30
21,200000000000003;-29
21,200000000000003;-30
21,1;-29
21,1;-30
21,0;-30
21,0;-29
20,9;-29
20,9;-30
20,799999999999997;-29
20,799999999999997;-30
20,799999999999997;-29
20,700000000000003;-29
20,700000000000003;-29
20,6;-29
20,5;-29
20,4;-29
20,4;-29
20,299999999999997;-29
20,299999999999997;-29
20,200000000000003;-29
20,200000000000003;-29
20,1;-29
20,1;-29
20,1;-29
20,0;-29
20,0;-29
19,9;-29
19,9;-29
19,799999999999997;-29
19,799999999999997;-29
19,700000000000003;-29
19,6;-28
19,5;-29
19,5;-28
19,4;-28
19,4;-28
19,299999999999997;-28
19,200000000000003;-29
19,200000000000003;-28
19,1;-28
19,0;-28
19,0;-28
19,0;-28
18,9;-28
18,9;-28
18,799999999999997;-28
18,799999999999997;-28
18,700000000000003;-28
18,700000000000003;-28
18,6;-28
18,6;-28
18,5;-28
18,5;-28
18,4;-28
18,4;-28
18,299999999999997;-27
18,299999999999997;-28
18,200000000000003;-27
18,200000000000003;-28
18,1;-27
18,1;-28
18,0;-28
17,9;-27
17,9;-27
17,799999999999997;-27
17,799999999999997;-27
17,700000000000003;-27
17,6;-27
17,6;-28
17,5;-27
17,5;-27
17,4;-27
17,4;-27
17,299999999999997;-27
17,299999999999997;-27
17,200000000000003;-27
17,200000000000003;-27
17,200000000000003;-27
17,1;-27
17,0;-27
17,0;-27
17,0;-27
16,9;-27
16,9;-27
16,799999999999997;-26
16,700000000000003;-27
16,700000000000003;-26
16,700000000000003;-26
16,6;-27
16,6;-26
16,5;-26
16,5;-27
16,4;-26
16,4;-26
16,299999999999997;-26
16,299999999999997;-27
16,200000000000003;-26
16,200000000000003;-26
16,200000000000003;-26
16,1;-26
16,0;-26
16,0;-26
16,0;-26
15,899999999999999;-26
15,899999999999999;-26
15,799999999999997;-26
15,799999999999997;-26
15,799999999999997;-26
15,700000000000003;-26
15,600000000000001;-26
15,600000000000001;-26
15,5;-25
15,399999999999999;-26
15,399999999999999;-25
15,299999999999997;-25
15,299999999999997;-25
15,200000000000003;-26
15,200000000000003;-26
15,200000000000003;-26
15,100000000000001;-25
15,100000000000001;-26
15,0;-26
15,0;-26
15,0;-25
14,899999999999999;-25
14,799999999999997;-25
14,799999999999997;-25
14,700000000000003;-25
14,700000000000003;-25
14,600000000000001;-25
14,600000000000001;-25
14,600000000000001;-25
14,5;-25
14,5;-25
14,399999999999999;-25
14,399999999999999;-25
14,299999999999997;-25
14,299999999999997;-25
14,299999999999997;-25
14,200000000000003;-25
14,200000000000003;-25
14,200000000000003;-25
14,100000000000001;-25
14,100000000000001;-24
14,0;-24
14,0;-24
14,0;-24
13,899999999999999;-24
13,899999999999999;-24
13,700000000000003;-24
13,700000000000003;-24
13,600000000000001;-24
13,600000000000001;-24
13,5;-24
13,5;-24
13,5;-24
13,399999999999999;-24
13,299999999999997;-23
13,299999999999997;-24
13,200000000000003;-24
13,200000000000003;-23
13,100000000000001;-24
13,100000000000001;-23
13,0;-23
13,0;-23
13,0;-23
12,899999999999999;-23
12,899999999999999;-24
12,899999999999999;-23
12,799999999999997;-23
12,799999999999997;-23
12,700000000000003;-23
12,700000000000003;-22
12,600000000000001;-23
12,600000000000001;-23
12,5;-23
12,5;-23
12,5;-23
12,399999999999999;-23
12,399999999999999;-23
12,299999999999997;-23
12,299999999999997;-23
12,299999999999997;-22
12,200000000000003;-23
12,200000000000003;-23
12,200000000000003;-22
12,100000000000001;-23
12,100000000000001;-23
12,100000000000001;-22
12,0;-23
12,0;-22
12,0;-22
11,899999999999999;-22
11,899999999999999;-22
11,899999999999999;-22
11,799999999999997;-22
11,799999999999997;-22
11,700000000000003;-22
11,700000000000003;-22
11,600000000000001;-22
11,600000000000001;-22
11,600000000000001;-22
11,5;-22
11,5;-22
11,5;-22
11,399999999999999;-22
11,399999999999999;-22
11,399999999999999;-22
11,299999999999997;-22
11,299999999999997;-22
11,299999999999997;-21
11,200000000000003;-22
11,200000000000003;-22
11,200000000000003;-21
11,100000000000001;-22
11,100000000000001;-22
11,100000000000001;-21
11,0;-21
11,0;-21
10,899999999999999;-21
10,899999999999999;-21
10,899999999999999;-21
10,799999999999997;-21
10,799999999999997;-21
10,700000000000003;-21
10,700000000000003;-21
10,600000000000001;-21
10,600000000000001;-21
10,600000000000001;-21
10,5;-20
10,399999999999999;-21
10,399999999999999;-20
10,399999999999999;-20
10,299999999999997;-20
10,200000000000003;-20
10,200000000000003;-20
10,200000000000003;-20
10,100000000000001;-21
10,100000000000001;-20
10,100000000000001;-20
10,100000000000001;-20
10,0;-21
10,0;-20
10,0;-20
9,899999999999999;-21
9,899999999999999;-20
9,799999999999997;-20
9,799999999999997;-19
9,799999999999997;-19
9,799999999999997;-20
9,700000000000003;-19
9,700000000000003;-20
9,700000000000003;-20
9,600000000000001;-20
9,600000000000001;-19
9,600000000000001;-19
9,5;-19
9,5;-19
9,399999999999999;-19
9,399999999999999;-19
9,399999999999999;-19
9,299999999999997;-19
9,299999999999997;-19
9,299999999999997;-19
9,200000000000003;-20
9,200000000000003;-19
9,100000000000001;-19
9,100000000000001;-19
9,100000000000001;-18
9,0;-19
8,899999999999999;-19
8,899999999999999;-18
8,899999999999999;-19
8,899999999999999;-19
8,799999999999997;-18
8,799999999999997;-19
8,799999999999997;-19
8,799999999999997;-18
8,700000000000003;-18
8,700000000000003;-19
8,700000000000003;-19
8,700000000000003;-18
8,700000000000003;-18
8,600000000000001;-18
8,600000000000001;-18
8,600000000000001;-18
8,600000000000001;-18
8,5;-18
8,5;-18
8,5;-18
8,399999999999999;-18
8,399999999999999;-18
8,399999999999999;-18
8,299999999999997;-18
8,299999999999997;-18
8,200000000000003;-18
8,200000000000003;-18
8,200000000000003;-17
8,100000000000001;-17
8,100000000000001;-17
8,100000000000001;-17
8,100000000000001;-17
8,100000000000001;-17
8,0;-17
8,0;-17
8,0;-17
7,899999999999999;-17
7,899999999999999;-17
7,899999999999999;-17
7,899999999999999;-17
7,899999999999999;-17
7,799999999999997;-17
7,799999999999997;-17
7,799999999999997;-17
7,799999999999997;-16
7,799999999999997;-17
7,700000000000003;-17
7,700000000000003;-17
7,700000000000003;-17
7,700000000000003;-17
7,600000000000001;-17
7,600000000000001;-17
7,600000000000001;-16
7,600000000000001;-17
7,5;-17
7,5;-17
7,5;-17
7,5;-17
7,399999999999999;-16
7,399999999999999;-16
7,399999999999999;-16
7,399999999999999;-16
7,299999999999997;-16
7,299999999999997;-16
7,200000000000003;-16
7,200000000000003;-16
7,200000000000003;-16
7,100000000000001;-16
7,100000000000001;-16
7,100000000000001;-16
7,100000000000001;-16
7,100000000000001;-16
7,0;-16
7,0;-15
7,0;-16
7,0;-16
7,0;-16
6,899999999999999;-16
6,899999999999999;-15
6,899999999999999;-16
6,899999999999999;-15
6,799999999999997;-15
6,799999999999997;-16
6,799999999999997;-15
6,799999999999997;-15
6,799999999999997;-15
6,700000000000003;-16
6,700000000000003;-16
6,700000000000003;-15
6,700000000000003;-15
6,700000000000003;-15
6,600000000000001;-15
6,600000000000001;-15
6,600000000000001;-15
6,600000000000001;-15
6,600000000000001;-15
6,600000000000001;-15
6,5;-15
6,5;-15
6,5;-15
6,5;-15
6,5;-15
6,399999999999999;-15
6,399999999999999;-15
6,399999999999999;-15
6,399999999999999;-15
6,299999999999997;-14
6,299999999999997;-14
6,299999999999997;-14
6,200000000000003;-14
6,200000000000003;-14
6,200000000000003;-14
6,200000000000003;-14
6,200000000000003;-14
6,200000000000003;-14
6,200000000000003;-14
6,100000000000001;-14
6,100000000000001;-14
6,100000000000001;-14
6,100000000000001;-14
6,100000000000001;-14
6,100000000000001;-14
6,100000000000001;-14
6,0;-14
6,0;-13
6,0;-14
6,0;-14
6,0;-13
6,0;-14
5,899999999999999;-14
5,899999999999999;-14
5,899999999999999;-14
5,899999999999999;-14
5,899999999999999;-14
5,899999999999999;-13
5,899999999999999;-13
5,899999999999999;-13
5,799999999999997;-14
5,799999999999997;-13
5,799999999999997;-13
5,799999999999997;-13
5,799999999999997;-13
5,799999999999997;-13
5,799999999999997;-13
5,799999999999997;-13
5,700000000000003;-13
5,700000000000003;-13
5,700000000000003;-13
5,700000000000003;-13
5,700000000000003;-13
5,700000000000003;-13
5,700000000000003;-13
5,700000000000003;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-13
5,600000000000001;-12
5,600000000000001;-13
5,5;-13
5,5;-12
5,5;-12
5,5;-12
5,5;-12
5,5;-12
5,5;-12
5,5;-12
5,5;-13
5,5;-13
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-13
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,399999999999999;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-11
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-12
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-12
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,299999999999997;-11
5,200000000000003;-11
5,200000000000003;-12
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-11
5,200000000000003;-10
5,200000000000003;-10
5,200000000000003;-10
5,200000000000003;-10
5,200000000000003;-10
5,200000000000003;-9
5,200000000000003;-9
5,200000000000003;-9
5,200000000000003;-9
5,200000000000003;-8
5,200000000000003;-9
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-7
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-8
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,200000000000003;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-8
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,299999999999997;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-7
5,399999999999999;-6
5,399999999999999;-7
5,399999999999999;-7
5,5;-7
5,5;-7
5,5;-7
5,5;-7
5,5;-7
5,5;-6
5,5;-7
5,5;-7
5,5;-7
5,5;-7
5,600000000000001;-7
5,600000000000001;-7
5,600000000000001;-7
5,600000000000001;-7
5,600000000000001;-7
5,600000000000001;-6
5,600000000000001;-7
5,600000000000001;-6
5,600000000000001;-7
5,600000000000001;-7
5,700000000000003;-6
5,700000000000003;-7
5,700000000000003;-6
5,700000000000003;-6
5,700000000000003;-6
5,700000000000003;-6
5,799999999999997;-6
5,799999999999997;-6
5,799999999999997;-6
5,799999999999997;-6
5,799999999999997;-6
5,799999999999997;-6
5,799999999999997;-6
